ID,sentence
4285,但是葛某在得知此情况后未采取防范措施,
4286,导致事故发生,
4287,安全管理有章不循,
4288,有令不止,
4289,规章制度流于形式,
4290,安全措施不落实,
4291,按照该公司规定,
4292,施工工地配电箱应加锁,
4293,由专人负责管理,
4294,用电由电工负责接线,
4295,停用设备应设置安全警示标志,
4296,而实际施工中,
4297,没有严格按照规定执行,
4298,安全教育培训不够,
4299,职工安全意识淡漠,
4300,第三是对现场作业人员违章作业缺少监督检查,
4301,丁某等作业人员使用吊篮过程中的一系列违章行为没有得到及时的纠正和制止,
4302,该单位对此次事故应负直接管理责任,
4303,六分公司对宏孚国际大厦施工现场的安全管理不到位,
4304,对现场作业人员安全教育不够,
4305,在施工作业中对安全防护的重视不够,
4306,设备吊装预留口未设水平兜网,
4307,是造成此起死亡事故发生的间接原因,
4308,东北公司对在宏孚国际大厦施工现场进行清理建筑垃圾的分包单位南六分公司的安全管理有漏洞,
4309,对地下一层至地下三层的建筑垃圾如何清运未向六分公司的施工人员下达安全交底书,
4310,对六分公司违章冒险作业没有及时发现,
4311,是造成此起死亡事故的间接原因,
4312,也是重要原因,
4313,间接原因是,
4314,无锡永强轧辊有限公司技术管理混乱,
4315,让不熟悉热模专业的何明华设计工装模具,
4316,在整个工装模具设计过程中,
4317,未按有关技术要求进行规范设计和审核,
4318,设计过程严重失控,
4319,防护浇注系统的3块防护板仅盖了其中的2块,
4320,致使应该全封闭的防护浇注系统留下了大约3.60×1.78平方米的敞开部分,
4321,导致了伤亡人员的增加,
4322,扩大了事故的后果,
4323,公司安全生产管理不严,
4324,现场管理混乱,
4325,尤其在进行立式离心铸造机首次浇注试生产时,
4326,未制定相应的试生产方案、安全操作规程和事故应急预案,
4327,劳动组织极不合理,
4328,现场闲杂人员多,
4329,事发现场当时有作业人员、负责试生产的生产管理和技术工人16人旁观试生产的人员13人,
4330,天水华荣铸造有限公司将立式离心铸造机的防护板由2块改成3块后,
4331,没有进行技术交底和提出相应的安全要求,
4332,间接原因,
4333,边坡清理安全管理不到位,
4334,检查不彻底,
4335,未能及时发现和消除现场存在的安全隐患,
4336,事故教训,
4337,边坡施工必须严格按程序和技术方案进行,
4338,强化施工现场安全巡视,
4339,及时发现并排除安全隐患,
4340,本次事故是由于该企业管理失控,
4341,没按建筑施工的特点在进入冬季施工之前统一安排取暖、防中毒、防火等安全措施,
4342,该项目经理在指挥生产的同时,
4343,未对冬季取暖设施进行考虑和检查,
4344,又未对作业人员进入冬季施工应注意事项进行交底,
4345,已进入12月份仍不安排取暖,
4346,导致作业人员自己动手随意砌筑取暖设施,
4347,最终造成一氧化碳中毒事故,
4348,黄某、王某修理吊篮脱轨,
4349,高空作业未按规定系安全带,
4350,进入吊篮前又未对吊篮采取防坠落保护措施,
4351,吊篮拨回轨道后,
4352,违反规定乘坐吊篮,
4353,吊篮下滑一段距离后停止运动,
4354,黄某、王某在没有查清原因的情况下,
4355,违章指挥司机进行提升操作,
4356,也是导致事故的重要原因之一,
4357,安全管理有漏洞,
4358,闻浪大厦项目部安全管理制度不落实,
4359,未及时制定采光井脚手架作业的施工方案,
4360,劳务一分公司在没有编制出施工方案和没有采取可靠的安全防护措施的情况下就盲目安排工人进行绑扎脚手架作业,
4361,安全教育不到位,
4362,对劳务人员的安全教育有漏洞,
4363,在没有办理相关手续,
4364,也没有进行必要的三级安全教育的情况下就安排陈某等人上岗作业,
4365,陈某上架作业,
4366,没有系安全带,
4367,监督检查不力,
4368,对作业现场缺乏监督与检查,
4369,未能及时发现劳务队在未设置安全防护设施的情况下进行绑扎脚手架作业,
4370,铺设桥板时,
4371,铺设了有裂纹的桥板,
4372,经事故原因分析认定,
4373,从事土建维护修理的施工队在接到工程任务后,
4374,将其转包给没有资格、没有任何土建检修经验的职工乔某等3人,
4375,是造成此次事故的主要原因,
4376,乔某、谭某、王某3人私自从宋某那里接过维修工程,
4377,对其危险性认识不足,
4378,没有采取任何安全措施,
4379,是造成此次事故的重要原因,
4380,当事人王某身为班长,
4381,不仅没有制止这种行为,
4382,反而参与其中,
4383,当班工人和夜班职工知道乔某等3人的行为,
4384,没及时制止并向调度室、车间反映情况,
4385,使厂、车间对乔某3人在厂区内的行为失去监控,
4386,也是造成此次事故的原因之一,
4387,施工单位管理人员安全意识松懈,
4388,对拆除施工不重视,
4389,施工单位随意雇佣临时施工人员,
4390,未对工人进行安全教育,
4391,项目部未对拆除人员进行书面安全技术交底,
4392,未对违章行为加以制止,
4393,施工企业安全管理体系不健全,
4394,对项目缺乏有效管理,
4395,项目安全管理制度不落实,
4396,高支模搭设未履行必要的验收手续,
4397,监理公司在高支模专项方案审批和验收方面监理不到位,
4398,项目部对吊篮使用的安全管理不到位,
4399,施工单位对工人安全教育不足,
4400,工人安全意识淡薄,
4401,悬空作业不系安全带,
4402,大连DS建筑公司对施工现场的安全管理不到位,
4403,对施工作业现场的安全管理不到位,
4404,用工管理有漏洞,
4405,对在金牛公司从事厂屋面维修的作业人员缺乏监管,
4406,是造成此起死亡事故发生的间接原因,
4407,大连LN特钢集团金牛公司对外委工程的合同管理有漏洞,
4408,缺乏对施工现场的安全监督与组织协调,
4409,是造成此起死亡事故发生的另一间接原因,
4410,无证上岗,
4411,安装、拆除塔式起重机的单位应持有拆装资质证书,
4412,操作人员也应持有拆装人员上岗证,
4413,本案例中不但拆装单位无拆装资质证书,
4414,而且5名拆装人员中仅有1名持有塔机司机证,
4415,其余人员均为无证上岗,
4416,无施工方案,
4417,在塔机拆装施工前,
4418,应根据本塔机及本工程的特点编制专项拆除方案,
4419,指定拆除工作的人员组织体系,
4420,该方案应经建设监理单位、土建施工单位审批,
4421,本案例拆装单位无施工方案,
4422,监理与土建工单位也未要求拆装单位提供施工方案,
4423,现场技术管理混乱,
4424,无技术交底,
4425,在塔机开始拆除前,
4426,施工对负责人未对操作工人进行安全技术交底,
4427,也未说明本次拆除的特点与注意事项,
4428,各名工人之间对拆除工作缺少沟通、交流与默契,
4429,登高作业未带安全带,
4430,本案例中4名登上24米高的塔机进行拆除作业的操作人员均未戴安全带,
4431,缺少最基本的安全防护,
4432,不能防范突发事故,
4433,吊篮施工危险性大,
4434,属专业性较强的工程项目,
4435,按建筑法规定应编制专项施工组织设计,
4436,并应认真做好如下工作,
4437,组织有关部门对吊篮进行检查验收,
4438,该吊篮采用了加配重块的方法,
4439,具有一定危险性,
4440,因此针对此种吊篮的使用必须提出注意事项,
4441,每次安装后使用前,
4442,必须有严格的验收手续,
4443,确认合格后方可使用,
4444,对操作人员必须经专门培训,
4445,制定操作规程,
4446,并设专人检查,
4447,工人安全意识淡薄,
4448,违章作业,
4449,下井作业前未采取气体测试、通风等安全措施,
4450,施工单位安全管理不到位,
4451,现场安全管理混乱,
4452,对工人夜间擅自进场施工未能发现制止,
4453,事故教训,
4454,人工挖孔桩作业下井前一定要进行气体测试,
4455,确认在没有毒气、氧气含量符合要求方可下井,
4456,并采取通风措施,
4457,加强施工现场组织管理,
4458,严禁未经批准擅自进场作业,
4459,加强对作业人员的安全教育,
4460,提高安全意识,
4461,杜绝违章作业,
4462,现场管理混乱是发生事故的主要原因,
4463,该施工单位由于不具备相应资质,
4464,作业人员未经培训,
4465,所以管理混乱,
4466,楼板安装前无施工方案,
4467,作业前未向工人交底,
4468,作业人员也无起重特种作业人员上岗证,
4469,提升机的安装无专项要求,
4470,钢丝绳卡子的安装由电工完成,
4471,由于不懂相关要求安装不合格,
4472,工作完毕无人检查无人验收,
4473,缆风绳采用φ6钢筋这种明显的违章情况并无人制止,
4474,物料提升机吊篮本应严禁载人,
4475,而该施工现场居然由现场生产指挥者提出物料提升机吊篮来载人,
4476,由此可见该承包队资质差,
4477,管理知识缺乏到根本没有能力承包施工工程,
4478,现场混乱,
4479,发生事故是必然结果,
4480,建设单位违反报建程序是导致发生事故的重要原因,
4481,建设单位违反建筑法规定,
4482,在工程承发包和施工过程中,
4483,不办理报建、招标、监理及施工许可手续,
4484,逃避监督管理,
4485,私下发包给不具备企业资质、无管理能力、对物料提升机设备也不懂的施工队伍,
4486,致使违反规定,
4487,无知蛮干,
4488,最终导致事故发生,
4489,企业对机械设备管理混乱,
4490,无轨道车检修计划,
4491,轨道车隐患未能及时消除,
4492,缺乏有效的轨道车到达工作面的安全防挡措施,
4493,无证施工,
4494,疏忽安全管理,
4495,解某某为一己之利,
4496,却假借某建筑站名义,
4497,自任工头,
4498,拼凑工匠,
4499,非法承建工程,
4500,董某某作为副厂长,
4501,不但忽视安全管理的有关规定,
4502,而且还作出错误决策,
4503,使用次品水泥桁条用于工棚之上,
4504,严重违章施工,
4505,解某某既不具备建筑安装方面的技术知识,
4506,也不具备必要的施工设备和劳动保护用具,
4507,并一再违反建筑安装工程安全技术规程和施工验收规范,
4508,没有施工图纸,
4509,盲目蛮干,
4510,董某某违反基建程序和基本要求,
4511,放任降低工程质量,
4512,对部分构件的安装缺乏稳固性,
4513,不检查、不制止,
4514,也不采取安全措施,
4515,扩大了人员伤亡,
4516,施工作业中违规指挥是事故的主要原因,
4517,电建公司第三分公司施工现场指挥张海平在发生主梁上小车碰到缆风绳需要更改施工方案时,
4518,违反吊装工程方案中关于,
4519,在施工过程中任何人不得随意改变施工方案的作业要求如有特殊情况进行调整必须通过一定的程序以保证整个施工过程安全,
4520,未按程序编制修改书面作业指令和逐级报批,
4521,在未采取任何安全保障措施的情况下,
4522,下令放松刚性腿内侧的两根缆风绳,
4523,导致事故发生,
4524,吊装工程方案不完善,
4525,审批把关不严是事故的重要原因,
4526,由电建公司第三分公司编制、电建公司批复的吊装工程方案中提供的施工阶段结构倾覆稳定验算资料不规范、不齐全,
4527,对沪东厂600t龙门起重机刚性腿的设计特点,
4528,特别是刚性腿顶部外倾710mm后的结构稳定性没有予以充分的重视,
4529,对主梁提升到47.6m时,
4530,主梁上小车碰刚性腿内侧缆风绳这一可以预见的问题未予考虑,
4531,对此情况下如何保持刚性腿稳定的这一关键施工过程更无定量的控制要求和操作要领,
4532,吊装工程方案及作业指导书编制后,
4533,虽经规定程序进行了审核和批准,
4534,但有关人员及单位均未发现存在的上述问题,
4535,使得吊装工程方案和作业指导书在重要环节上失去了指导作用,
4536,施工现场缺乏统一严格的管理,
4537,安全措施不落实是事故伤亡扩大的原因,
4538,施工现场组织协调不力,
4539,在吊装工程中,
4540,施工现场甲、乙、丙三方立体交叉作业,
4541,但没有及时形成统一、有效的组织协调机构对现场进行严格管理,
4542,在主梁提升前7月10日仓促成立的600t龙门起重机提升组织体系由于机构职责不明、分工不清,
4543,并没有起到施工现场总体的调度及协调作用,
4544,致使施工各方不能相互有效沟通,
4545,乙方在决定更改施工方案,
4546,决定放松缆风绳后,
4547,未正式告知现场施工各方采取相应的安全措施,
4548,甲方也未明确将7月17日的作业具体情况告知乙方,
4549,导致沪东厂23名在刚性腿内作业的职工死亡,
4550,安全措施不具体、不落实,
4551,6月28日由工程各方参加的确保主梁、柔性腿吊装安全专题安全工作会议,
4552,在制定有关安全措施时没有针对吊装施工的具体情况由各方进行充分研究并提出全面、系统的安全措施,
4553,有关安全要求中既没有对各单位在现场必要人员作出明确规定,
4554,也没有关于现场人员如何进行统一协调管理的条款,
4555,施工各方均未制定相应程序及指定具体人员对会上提出的有关规定进行具体落实,
4556,为吊装工程制定的工作牌制度就基本没有落实,
4557,管理制度不健全,
4558,没有严格执行ISO9000管理体系,
4559,无原材料采购、进场、人库和使用管理制度,
4560,涂装作业前无安全技术交底,
4561,工人未使用个人防护用具,
4562,没有严格执行涂装作业安全规程,
4563,入坑前未作气体检测,
4564,无通风换气措施,
4565,电瓶车操作人员和指挥人员的岗位责任制和相关管理制度不健全,
4566,外装公司对温州城外装修施工现场的安全管理不善,
4567,施工组织方案缺少吊篮使用的具体安全方案及操作规定,
4568,致使吊篮在使用时因承重钢丝绳的卡扣固定不牢,
4569,难以承载吊篮本身和吊篮上作业人员及理石板等的重量而抽签,
4570,导致吊篮一端坠地,
4571,在进行外墙吊蓝作业时,
4572,没有在地面设立防止其它作业人员进入危险区域的警戒措施,
4573,也没有指派专 人在现场进行监护,
4574,同时缺乏对作业现场的安全检查,
4575,对作业人员的安全教育交底和专业技能培训不够等是造成此起死亡事故发生的间接原因,
4576,也是造成此起死亡事故发生的主要原因,
4577,监理公司违反建设工程安全生产管理条例第14条,
4578,工程监理单位在实施监理过程中发现存在安全事故隐患的应当要求施工单位整改,
4579,情况严重的,
4580,应当要求施工单位暂时停止施工,
4581,并及时报告建设单位,
4582,施工单位拒不整改或者不停止施工的,
4583,工程监理单位应当及时向有关主管部门报告的规定,
4584,没有认真履行工程监理的职责,
4585,在审查延铝公司施工方案时,
4586,发现对使用吊篮没有详细的方案和措施,
4587,虽然提出要其整改,
4588,但延铝公司没有拿出整改方案依然让其使用,
4589,特别是吊篮在使用中发生故障后也没有采取有效措施要求其整改,
4590,仍继续让其使用,
4591,同时对施工现场同时进行内、外装修存在交叉作业,
4592,可能发生人员伤亡事故的危险性认识不足,
4593,没有要求外装公司在进行外墙吊蓝作业时,
4594,必须在地面设立防止其它作业人员进入危险区域的警戒措施和指派专人在现场进行监护,
4595,没有及时采取措施封堵吊篮下的通道,
4596,是造成此起死亡事故发生的间接原因,
4597,也是造成此起死亡事故发生的重要原因,
4598,开发公司对多个施工单位在温州城进行室内外装饰装修存在交叉作业,
4599,可能发生人员伤亡事故的危险性认识不足,
4600,对施工现场缺乏组织与协调,
4601,致使外装公司在进行外墙吊蓝作业时,
4602,因地面没有设立防止其它作业人员进入危险区域的警戒措施,
4603,又没有采取封堵吊篮下通道的措施,
4604,导致吊篮坠地伤人致死,
4605,是造成此起死亡事故发生的间接原因,
4606,内装公司缺乏对施工现场的安全管理,
4607,对作业人员的安全教育不够,
4608,使作业人员违章不戴安全帽,
4609,又盲目进入危险区域被坠落的吊篮砸伤致死,
4610,也是造成此起死亡事故发生的另一间接原因,
4611,施工单位模板支撑作业安全管理不到位,
4612,安全防护措施存在漏洞,
4613,对违章行为未能及时发现和制止,
4614,工人未正确配戴安全帽,
4615,事故教训,
4616,高处作业必须按规定系好安全带,
4617,加强对工人的安全教育,
4618,提高安全意识,
4619,加强现场安全检查,
4620,对违章行为及时发现、及时制止,
4621,检查制度不落实是造成此事故的重要原因,
4622,负责指挥施工的副队长王某没对上道工序检查就安排了立模灌注,
4623,负责技术指导的殷某在移梁后也没有对梁的稳定性进行检查,
4624,翻斗车进入第三孔梁右侧边梁下陷入泥中,
4625,由于无安全防护措施,
4626,造成事故扩大,
4627,施工组织管理混乱,
4628,安全管理失去有效控制,
4629,模板支架搭设无图纸,
4630,无专项施工技术交底,
4631,施工中无自检、互检等手续,
4632,搭设完成后没有组织验收,
4633,搭设开始时无施工方案,
4634,有施工方案后未按要求进行搭设,
4635,支架搭设严重脱离原设计方案要求,
4636,致使支架承载力和稳定性不足,
4637,空间强度和刚度不足等是造成这起事故的主要原因,
4638,施工现场技术管理混乱,
4639,对大型或复杂重要的混凝土结构工程的模板施工未按程序进行,
4640,支架搭设开始后送交工地的施工方案中有关模板支架设计方案过于简单,
4641,缺乏必要的细部构造大样图和相关的详细说明,
4642,且无计算书,
4643,支架施工方案传递无记录,
4644,导致现场支架搭设时无规范可循,
4645,是造成这起事故的技术上的重要原因,
4646,工苑监理公司驻工地总监理工程师无监理资质,
4647,工程监理组没有对支架搭设过程严格把关,
4648,在没有对模板支撑系统的施工方案审查认可的情况下即同意施工,
4649,没有监督对模板支撑系统的验收,
4650,就签发了浇捣令,
4651,工作严重失职,
4652,导致工人在存在重大事故隐患的模板支撑系统上进行混凝土浇筑施工,
4653,是造成这起事故的重要原因,
4654,在上部浇筑屋盖混凝土情况下,
4655,民工在模板支撑下部进行支架加固是造成事故伤亡人员扩大的原因之一,
4656,南京三建及上海分公司领导安全生产意识淡薄,
4657,个别领导不深入基层,
4658,对各项规章制度执行情况监督管理不力,
4659,对重点部位的施工技术管理不严,
4660,有法有规不依,
4661,施工现场用工管理混乱,
4662,部分特种作业人员无证上岗作业,
4663,对民工未认真进行三级安全教育,
4664,施工现场支架钢管和扣件在采购、租赁过程中质量管理把关不严,
4665,部分钢管和扣件不符合质量标准,
4666,建筑管理部门对该建筑工程执法监督和检查指导不力,
4667,建设管理部门对监理公司的监督管理不到位,
4668,一是施工工期过紧,
4669,变更了主拱圈砌筑程序,
4670,拱架拆卸过早,
4671,为了项目倒计时抢进度,
4672,2007年6月20日主拱砌筑完成,
4673,成拱仅19天就开始卸架,
4674,养护期不够规定的28天,
4675,为抢进度,
4676,施工单位擅自改变砌筑主拱圈程序,
4677,降低了施工质量,
4678,二是施工中发现地质情况较复杂,
4679,与原勘察资料对比变动较大,
4680,但是没有进行深入细致的补充勘探,
4681,只做了简单处理,
4682,三是主拱圈砌筑质量差,
4683,砌筑块石规格不符合要求,
4684,主拱圈内含有片石,
4685,砌筑的砂浆和混凝土不饱满、有空洞和空隙,
4686,砂石含土量高,
4687,四是工程管理混乱,
4688,忽视质量管理,
4689,施工单位的一些变更没有通过设计,
4690,也未告知监理单位,
4691,监理单位人员不足,
4692,对发现的问题也没有及时向上级工程质量监督部门反映,
4693,设计单位没有按规定派驻工地代表,
4694,工程分包单位多,
4695,由湖南省路桥集团公司七公司和7个包工队施工,
4696,总包单位失于对分包单位的管理,
4697,60多米高的建筑物,
4698,4部电梯井内脚手架搭设方案,
4699,按建筑法规定应该编制专项施工组织设计,
4700,并采取安全措施,
4701,总包未对分包的这一工作实行全过程监管,
4702,以致方案中出现重大失误,
4703,分包单位在作业之前未与班组一起对现场作业环境进行调查和进行交底,
4704,以致未发现井道10层处安全平网由于长期失于维修管理,
4705,拉结处被拆除,
4706,留下隐患,
4707,而作业时又未配给每人安全带个人防护用品,
4708,危险作业时没有了起码的安全措施,
4709,作业人员安全意识淡薄,
4710,自我保护意识不强,
4711,送电管理所工作人员在杆塔上作业,
4712,虽然是一项经常性工作,
4713,但对杆上作业危险性重视不够,
4714,以致在高处作业移位时失去安全保护,
4715,安全帽及其佩带方法不符合要求,
4716,所使用的竹条安全帽没有帽箍、后箍,
4717,佩带安全帽时,
4718,下颚带没有扎紧系好,
4719,以致下坠时安全帽脱落,
4720,导致头部直接受外力冲击,
4721,加重了脑部的受伤程度,
4722,安全组织技术措施还未真正落实到班组,
4723,现场施工管理中缺乏全面的安全防范措施,
4724,在杆塔上作业,
4725,未明确工作监护人,
4726,对现场作业的习惯性违章行为未能及时纠正,
4727,对生产现场安全工器具、劳保用品、安全防护用品的购置、发放、使用未制订统一的管理规定,
4728,并进行监督检查,
4729,施工企业安全管理体系不健全,
4730,对项目缺乏有效管理,
4731,项目安全管理制度不落实,
4732,高支模搭设未履行必要的验收手续,
4733,监理公司在高支模专项方案审批和验收方面监理不到位,
4734,作业人员违反操作规程,
4735,按照高处作业吊篮安全规则要求,
4736,每天使用前必须按日常检查要求逐项进行检查,
4737,并进行运行试验,
4738,确认设备处于正常状态后方可使用,
4739,吊篮中的作业人员应佩带安全带,
4740,丁某等人私自接通吊篮的电源,
4741,在使用吊篮前,
4742,未对吊篮进行日常检查,
4743,又未按规定要求佩带安全帽和系安全带,
4744,因此在吊篮发生下滑倾斜时,
4745,导致3人从吊篮滑出坠落,
4746,施工现场管理混乱,
4747,监管人员严重失职,
4748,6月16日下午,
4749,瓦工组长张某在未征得工地负责人同意的情况下,
4750,将发生事故吊篮的32块配重借给上海某装潢公司使用,
4751,事后张某向项目部临时负责人、安全员葛某作了报告,
4752,并通知电工将该吊篮的电源切断,
4753,但是葛某在得知此情况后未采取防范措施,
4754,导致事故发生,
4755,安全工作有章不循,
4756,有禁不止,
4757,规章制度流于形式,
4758,安全措施不落实,
4759,按照该公司规定,
4760,施工工地配电箱应加锁,
4761,由专人负责管理,
4762,用电由电工负责接线,
4763,停用设备应设置安全警示标志,
4764,而实际施工中,
4765,没有严格按照规定执行,
4766,安全教育培训不够,
4767,职工安全意识淡漠,
4768,对现场作业人员违章作业缺少监督检查,
4769,丁某等作业人员使用吊篮过程中的一系列违章行为没有得到及时的正和制止,
4770,作业人员安全意识淡薄,
4771,自我保护意识不强,
4772,送电管理所工作人员在杆塔上作业,
4773,虽然是一项经常性工作,
4774,但对杆上作业危险性重视不够,
4775,以致在高处作业移位时失去安全保护,
4776,安全帽及其佩带方法不符合要求,
4777,所使用的竹条安全帽没有帽箍、后箍,
4778,佩带安全帽时,
4779,下颚带没有扎紧系好,
4780,以致下坠时安全帽脱落,
4781,导致头部直接受外力冲击,
4782,加重了脑部的受伤程度,
4783,安全组织技术措施还未真正落实到班组,
4784,现场施工管理中缺乏全面的安全防范措施,
4785,在杆塔上作业,
4786,未明确工作监护人,
4787,对现场作业的习惯性违章行为未能及时纠正,
4788,对生产现场安全工器具、劳保用品、安全防护用品的购置、发放、使用未制订统一的管理规定,
4789,并进行监督检查,
4790,项目负责人接收此项任务后,
4791,因抢工期,
4792,注重抓生产进度,
4793,未能及时做好周密的组织工作及明确提出起吊的安全措施,
4794,操作者安全意识淡薄,
4795,一人独自作业,
4796,未能认真检查工件上的2只临时吊耳中心与工件的重心是否一致,
4797,对工件起吊过程的重心变化考虑不周,
4798,用单根钢丝绳二端通过卸扣与吊耳连接,
4799,钢丝绳因起吊过程的重心变化而在吊钩中发生滑动,
4800,造成工件向一端倾斜,
4801,按当时起吊的卸扣与钢板成夹角70°,
4802,起吊重量为13.5t,
4803,由于单根钢丝直接挂在吊钩上和重心偏移,
4804,导致夹角突然偏小,
4805,使这一端吊点上的卸扣承重受力突然加大,
4806,从卸扣剪断面分析,
4807,卸扣与吊耳由起吊时的面接触形成点接触,
4808,瞬间产生的拉力骤增且集中,
4809,造成卸扣销轴受力点被剪切拉断,
4810,操作者缺乏对同一规格而不同材质的卸扣许用负荷相差悬殊的有关知识,
4811,仅凭经验验选用了φ39卸扣,
4812,事后取样化验为20号钢,
4813,按GB10603—89卸扣标准产品有M20号、S20Mn、T35GrMo三种系列,
4814,由20号钢或以上钢号锻造后热处理制成,
4815,不同钢号的卸扣许用负荷相差悬殊,
4816,如φ39卸扣起重量分别为6.3t、10t、12.5t,
4817,某安装公司二分公司项目经理应某根据上海石化某公司机械化施工处郎某等人提供的M4600吊机环轨基础图和错误的口头施工建议,
4818,而未按上海石化某公司机械化施工处提交的M4600吊机环轨基础图上的技术参数,
4819,进行吊机基础施工设计,
4820,编制了错误的吊机基础施工方案,
4821,导致吊机基础远远不能满足680t吊机所需的地基承受压强,
4822,上海石化某公司机械化施工处主任郎某在与某安装公司技术交底时,
4823,提供了M4600吊机环轨基础图,
4824,仅凭以往的施工经验,
4825,口头提出了错误的基础处理施工建议,
4826,对特殊的吊装设备缺乏详细的技术交底,
4827,误导了某安装公司二分公司施工方案的编制,
4828,对基础下沉现象,
4829,认为只是微量下沉,
4830,仅采用加设路基箱,
4831,试图通过增加支承面积来减少对基础压强的简单加固措施,
4832,对于承载吊机和重物的基础是否符合技术要求,
4833,没有进行验证,
4834,在明知基础已出现下沉现象后,
4835,仍以侥幸心理进行吊装,
4836,合同管理不规范,
4837,安装工程合同上合同单位名称与单位印章不一致,
4838,合同签订日期迟于工程开工日期,
4839,部分合同中建设单位的法人委托人,
4840,发包单位,
4841,无法人委托书,
4842,监理合同无合同签订日期,
4843,现场监理记录不齐全,
4844,未严格按监理工程范围和监理工作内容要求实施有效监理,
4845,业主和该项目的参建单位没有正确处理安全生产与施工进度的关系,
4846,安全意识淡薄,
4847,现场管理混乱,
4848,对吊装区域交叉作业的现象没有予以制止,
4849,施工现场违章作业,
4850,是此起事故造成人员伤亡扩大的主要原因,
4851,施工现场管理混乱,
4852,当化粪池墙角开成了排水口进行排污,
4853,并已知化粪池为毛石混凝土结构后,
4854,现场负责人本应先对化粪池进行处理,
4855,而施工单位在未制定任何安全防范措施的情况下,
4856,仍继续组织工人沿化粪池纵墙开挖排污沟槽,
4857,工地在进行雨水方沟基槽开挖时,
4858,存在较多严重事故隐患,
4859,施工单位未履行监督检查职责,
4860,致使隐患未得到及时整改,
4861,监理公司现场监理人员未按合同要求履行相应的安全监理职责,
4862,未督促施工单位按规定先对化粪池进行处理再开挖排污沟,
4863,未及时检查施工现场、未发现安全隐患和制止不安全施工作业,
4864,厂家设计不当,
4865,厂家生产销售此类涉及人身安全的产品未经鉴定,
4866,在售后使用中未进行不断检查分析以发现不足进行改进,
4867,使带有缺陷的产品进入市场,
4868,更严重的是违反了对安全锁应6个月进行一次标定检验的规定,
4869,导致安全锁失灵,
4870,施工单位放弃了对吊篮的检查管理责任,
4871,完全听厂家指挥,
4872,尤其对吊篮使用中未注意经常检查,
4873,提升钢丝绳经磨损、断丝、断股是有一个过程的,
4874,如果在每天使用前和使用过程中注意检查,
4875,本应能够及早发现和解决的,
4876,本次事故也可避免,
4877,铝门窗公司雇用个体建筑队工人进行高处作业,
4878,未进行培训教育,
4879,未建立检查管理制度,
4880,致使进入吊篮内作业人员未按规定扣牢安全带,
4881,由于无人检查制止,
4882,致使形成习惯性违章,
4883,最终吊篮发生意外时,
4884,安全带未能起到保护作用,
4885,哈市某集团将装饰工程分别包给8个装饰公司的作法,
4886,违反了建筑法禁止将建筑工程肢解发包的规定,
4887,给施工管理人为的造成混乱,
4888,众多施工单位与千余名现场作业人员难于进行统一管理和协调,
4889,不利于安全生产,
4890,难于及时发现隐患,
4891,设计方面,
4892,此桥原设计方案是参照陕西省公路设计院箱肋单波双曲线拱桥图纸,
4893,按荷载汽-15,
4894,挂-80设计为5段拼装方案,
4895,方案拟就后,
4896,曾报局和交通部审查,
4897,1978年7月20日由省建委批准,
4898,在待批期间,
4899,省公路工程养护处考虑5段单块构件过重,
4900,吊装困难,
4901,于1978年6月10日作第一次设计修改,
4902,将5段改为7段方案,
4903,报交通局未复,
4904,后又于1979年5月5日再次修改,
4905,将7段改为9段方案,
4906,并以青公工程字第116号文下达第一工程队施工,
4907,未报交通局和省经委审批,
4908,当时担负7段方案设计人员曾书面提出保留意见,
4909,大桥坍塌后,
4910,经技术人员对3次设计方案进行比较和验算的结果表明,
4911,原5段拼装设计方案正确,
4912,7段和9段拼装设计方案基本正确,
4913,但都比较粗糙,
4914,尚有缺陷,
4915,如在7段设计中,
4916,对贝雷架在箱肋端部悬挂问题,
4917,对悬浇的工作拱度,
4918,对加载程序都没有向施工提出具体交待数据和规定,
4919,对作为支撑作用的斜拉杆的拆除时间,
4920,标明在拱圈合拢后即可进行,
4921,实践证明是不妥的,
4922,又如化9段设计中,
4923,对重点拱肋的受力情况,
4924,施工和加载程序均未进行计算和规定,
4925,拱顶断面上绕,
4926,在拱轴线正常情况下,
4927,出现了超过允许值的拉应力,
4928,施工方面,
4929,在拼装过程中,
4930,未能严格按照设计要求和施工规范,
4931,未能加强观测,
4932,出现了拱轴线偏离,
4933,特别是9月15日拆除拉杆后,
4934,再次发现西宁岸比尖扎岸高26.6厘米,
4935,下游高14.2厘米,
4936,下游尖扎岸较设计标高低17.5厘米,
4937,上游低20.8厘米,
4938,4号接头上游西宁岸较设计标高高12.4厘米,
4939,下游离14.6厘米,
4940,在实测拱轴线明显偏离设计拱轴线情况下,
4941,既不报告请示,
4942,也未停工采取措施,
4943,相反在未浇筑接头混凝土之前,
4944,于16、17日先后两次在尖扎岸下游1、3段箱底处浇筑混凝土11吨,
4945,这种单边非对称加载,
4946,使拱轴线的偏离加大,
4947,终于使箱肋纵向失稳、坍塌,
4948,管理方面,
4949,省公路工程养护处变更某大桥的设计没有按规定手续报批,
4950,就自编自批下达施工任务,
4951,是极不严肃的科学态度,
4952,是十分错误的,
4953,在施工管理上,
4954,明知第一工程队技术力量不足,
4955,对建造结构新颖、工艺复杂、吊装要求高的大跨度拱桥有困难,
4956,也未能派出得力干部和有经验的工程师予以加强,
4957,这些也是酿成大桥坍塌事故的原因,
